subscription_id,user_id,plan_id,start_date,end_date,is_active
3785,1419,3,2023-10-03,2023-12-02,False
3786,1664,2,2024-10-25,2025-04-23,False
3787,2004,6,2025-06-13,2025-08-12,False
3788,1838,2,2022-04-23,2022-10-20,False
3789,214,9,2025-07-28,2025-08-27,False
3790,1488,5,2025-05-12,2025-07-11,False
3791,1059,8,2024-07-19,2024-12-16,False
3792,1103,8,2023-04-17,2023-10-14,False
3793,2616,4,2024-01-01,2024-03-31,False
3794,1219,8,2024-12-19,2025-12-14,True
3795,3000,5,2022-08-18,2023-04-15,False
3796,488,6,2025-04-04,2025-09-01,False
3797,2877,13,2025-03-15,2025-11-10,True
3798,817,5,2023-08-16,2024-06-11,False
3799,833,1,2023-11-14,2024-03-13,False
3800,2001,9,2024-12-30,2025-01-29,False
3801,911,4,2022-09-13,2023-06-10,False
3802,892,7,2022-06-20,2022-08-19,False
3803,2820,4,2023-05-06,2024-03-31,False
3804,2135,15,2025-05-15,2025-08-13,False
3805,1750,15,2022-03-18,2022-12-13,False
3806,1944,9,2024-12-31,2025-03-31,False
3807,2281,2,2023-12-24,2024-03-23,False
3808,1966,9,2024-08-31,2024-12-29,False
3809,40,5,2025-02-10,2025-09-08,True
3810,754,6,2022-05-09,2022-11-05,False
3811,744,2,2024-06-30,2025-06-25,False
3812,1253,7,2023-11-01,2024-09-26,False
3813,872,15,2023-11-02,2024-10-27,False
3814,928,8,2024-11-14,2024-12-14,False
3815,416,9,2025-03-02,2025-05-01,False
3816,1460,7,2024-09-06,2025-01-04,False
3817,1199,5,2024-02-21,2024-10-18,False
3818,359,12,2024-09-08,2025-05-06,False
3819,1552,15,2022-11-29,2023-09-25,False
3820,1629,10,2022-05-14,2022-10-11,False
3821,920,4,2024-03-22,2024-06-20,False
3822,2408,10,2025-03-24,2025-08-21,False
3823,1541,11,2024-05-30,2024-10-27,False
3824,1399,1,2025-06-02,2026-03-29,True
3825,2356,10,2022-03-01,2023-02-24,False
3826,152,2,2022-04-09,2023-01-04,False
3827,2440,9,2023-11-28,2024-07-25,False
3828,934,10,2022-02-04,2022-11-01,False
3829,959,14,2023-11-29,2024-02-27,False
3830,390,12,2022-06-24,2023-03-21,False
3831,2435,7,2024-12-05,2025-05-04,False
3832,1178,3,2025-08-25,2026-01-22,True
3833,1597,5,2024-11-19,2025-08-16,False
3834,1219,10,2025-06-13,2026-06-08,True
3835,1876,10,2024-01-30,2024-09-26,False
3836,700,9,2024-01-30,2024-09-26,False
3837,1346,11,2025-03-15,2025-09-11,True
3838,2130,3,2024-11-27,2025-11-22,True
3839,456,14,2025-04-28,2025-05-28,False
3840,734,3,2022-05-27,2023-01-22,False
3841,2392,8,2025-01-08,2025-11-04,True
3842,2705,15,2025-07-16,2025-09-14,True
3843,564,5,2024-12-19,2025-09-15,True
3844,769,11,2025-05-31,2026-01-26,True
3845,336,8,2022-01-30,2022-07-29,False
3846,2379,9,2023-09-05,2024-02-02,False
3847,1347,13,2022-07-22,2022-12-19,False
3848,845,7,2024-10-13,2025-01-11,False
3849,2143,7,2024-12-07,2025-02-05,False
3850,340,3,2023-03-22,2024-02-15,False
3851,122,4,2024-12-17,2025-09-13,True
3852,1400,13,2024-06-08,2025-03-05,False
3853,468,13,2022-06-17,2023-04-13,False
3854,1007,10,2024-10-03,2025-06-30,False
3855,327,5,2023-11-21,2024-09-16,False
3856,47,15,2022-02-16,2023-02-11,False
3857,2529,11,2025-03-19,2026-02-12,True
3858,684,14,2022-08-04,2023-04-01,False
3859,1917,10,2022-04-07,2022-10-04,False
3860,1293,3,2025-02-21,2025-09-19,True
3861,1733,10,2023-03-02,2023-06-30,False
3862,1531,2,2025-07-10,2026-06-05,True
3863,1283,12,2024-10-30,2025-07-27,False
3864,85,13,2024-08-09,2025-08-04,False
3865,49,13,2023-10-15,2024-02-12,False
3866,519,11,2024-03-19,2024-04-18,False
3867,498,2,2025-03-24,2025-07-22,False
3868,2395,2,2022-01-22,2022-05-22,False
3869,2182,3,2025-03-20,2025-11-15,True
3870,1260,3,2025-08-16,2026-02-12,True
3871,1432,2,2023-05-14,2024-05-08,False
3872,1748,1,2025-03-21,2025-04-20,False
3873,2827,9,2023-11-03,2024-07-30,False
3874,414,14,2024-10-25,2025-10-20,True
3875,504,1,2023-08-04,2024-01-31,False
3876,250,15,2022-10-05,2023-03-04,False
3877,870,12,2024-08-02,2024-11-30,False
3878,1641,2,2023-12-04,2024-11-28,False
3879,2175,8,2023-02-26,2023-09-24,False
3880,1647,3,2024-06-19,2024-08-18,False
3881,889,12,2023-12-16,2024-09-11,False
3882,2952,10,2024-04-01,2025-01-26,False
3883,1005,4,2023-12-25,2024-04-23,False
3884,2535,1,2022-01-15,2022-12-11,False
3885,1368,9,2023-10-21,2024-05-18,False
3886,371,6,2025-07-20,2025-12-17,True
3887,1845,11,2023-05-20,2023-07-19,False
3888,2666,6,2024-03-01,2024-09-27,False
3889,981,10,2024-09-25,2025-07-22,False
3890,762,6,2023-12-12,2024-02-10,False
3891,415,7,2023-08-18,2023-12-16,False
3892,1610,11,2025-06-10,2025-07-10,False
3893,2704,3,2024-11-06,2025-03-06,False
3894,1932,8,2023-01-08,2023-09-05,False
3895,116,14,2022-11-21,2023-08-18,False
3896,2436,7,2025-08-24,2026-03-22,True
3897,1679,1,2023-12-04,2024-04-02,False
3898,1209,3,2024-12-03,2025-02-01,False
3899,1548,13,2023-06-07,2023-11-04,False
3900,282,14,2024-04-24,2024-06-23,False
3901,144,15,2022-08-03,2023-05-30,False
3902,2854,8,2023-10-25,2024-09-19,False
3903,839,6,2025-01-01,2025-11-27,True
3904,1228,7,2023-06-28,2023-07-28,False
3905,1530,2,2022-03-18,2022-07-16,False
3906,2742,9,2025-01-24,2025-02-23,False
3907,555,8,2023-03-15,2023-04-14,False
3908,1082,3,2024-09-23,2025-04-21,False
3909,855,7,2022-10-03,2023-06-30,False
3910,420,5,2025-07-21,2025-12-18,True
3911,2771,5,2024-07-17,2024-09-15,False
3912,2167,13,2025-03-31,2025-07-29,False
3913,2425,6,2023-03-09,2023-04-08,False
3914,2357,7,2025-03-23,2025-04-22,False
3915,1714,8,2024-04-03,2024-08-31,False
3916,2848,13,2025-05-27,2026-04-22,True
3917,2835,15,2022-01-08,2022-11-04,False
3918,712,3,2024-11-01,2025-07-29,False
3919,1140,10,2024-11-08,2025-07-06,False
3920,1105,14,2023-10-18,2024-04-15,False
3921,459,14,2023-05-01,2023-10-28,False
3922,2203,12,2024-07-18,2024-10-16,False
3923,2011,2,2024-07-17,2024-12-14,False
3924,806,1,2025-08-07,2026-03-05,True
3925,2265,9,2022-09-03,2022-11-02,False
3926,1572,14,2023-07-09,2024-07-03,False
3927,144,4,2023-09-17,2024-01-15,False
3928,2420,9,2024-12-06,2025-02-04,False
3929,2078,8,2023-02-25,2023-11-22,False
3930,1925,8,2025-08-28,2026-08-23,True
3931,1472,9,2023-04-01,2024-03-26,False
3932,959,4,2024-04-08,2024-09-05,False
3933,1946,8,2022-01-29,2022-06-28,False
3934,387,4,2022-01-18,2022-11-14,False
3935,52,10,2022-08-19,2023-02-15,False
3936,791,9,2025-07-28,2026-02-23,True
3937,95,3,2025-01-21,2025-04-21,False
3938,1622,3,2023-12-16,2024-05-14,False
3939,684,1,2023-06-21,2023-08-20,False
3940,2684,14,2022-12-15,2023-04-14,False
3941,349,10,2022-03-13,2023-03-08,False
3942,2673,6,2024-07-11,2025-03-08,False
3943,549,1,2023-07-04,2023-12-01,False
3944,272,1,2022-04-26,2023-04-21,False
3945,2827,8,2025-04-26,2026-04-21,True
3946,1115,2,2025-03-03,2025-07-01,False
3947,654,5,2024-01-31,2024-05-30,False
3948,2257,11,2022-06-04,2022-07-04,False
3949,2546,8,2025-06-15,2025-11-12,True
3950,405,11,2022-10-23,2023-01-21,False
3951,1135,9,2024-08-11,2024-09-10,False
3952,2406,12,2025-02-16,2025-10-14,True
3953,619,12,2024-03-09,2024-08-06,False
3954,2353,7,2023-02-24,2023-05-25,False
3955,727,6,2022-06-10,2023-02-05,False
3956,1223,13,2022-10-23,2023-01-21,False
3957,1187,1,2023-06-27,2024-06-21,False
3958,2645,11,2023-03-15,2023-06-13,False
3959,1718,2,2022-08-09,2023-05-06,False
3960,2548,1,2022-03-14,2022-07-12,False
3961,1252,7,2024-12-12,2025-07-10,False
3962,407,12,2024-02-21,2024-06-20,False
3963,206,8,2022-01-25,2022-04-25,False
3964,2238,7,2024-07-07,2025-07-02,False
3965,2674,3,2022-04-25,2022-07-24,False
3966,144,1,2025-05-02,2025-10-29,True
3967,969,7,2024-04-28,2025-04-23,False
3968,556,2,2025-03-15,2025-09-11,True
3969,806,7,2025-01-18,2025-11-14,True
3970,128,1,2023-11-26,2024-07-23,False
3971,1949,10,2023-10-04,2023-11-03,False
3972,246,2,2024-10-10,2025-02-07,False
3973,560,6,2025-02-27,2025-03-29,False
3974,107,13,2024-08-02,2024-11-30,False
3975,2521,8,2022-07-03,2022-10-31,False
3976,142,11,2024-07-13,2024-10-11,False
3977,657,2,2022-08-12,2022-12-10,False
3978,2215,14,2024-02-19,2024-12-15,False
3979,169,12,2024-11-09,2025-07-07,False
3980,310,11,2024-03-09,2024-11-04,False
3981,584,3,2022-09-03,2022-10-03,False
3982,1040,6,2023-07-27,2024-07-21,False
3983,1670,13,2022-08-18,2023-04-15,False
3984,455,10,2022-12-09,2023-09-05,False
3985,281,8,2022-01-13,2022-09-10,False
3986,1052,5,2023-05-17,2023-12-13,False
3987,221,3,2023-04-07,2023-09-04,False
3988,1201,14,2022-09-27,2022-12-26,False
3989,1477,3,2022-07-10,2023-06-05,False
3990,1628,1,2022-10-23,2023-04-21,False
3991,742,4,2025-04-18,2025-09-15,True
3992,338,3,2022-02-04,2022-12-01,False
3993,1113,5,2024-07-02,2025-02-27,False
3994,739,7,2025-06-17,2025-07-17,False
3995,853,11,2023-01-10,2023-08-08,False
3996,2628,11,2023-12-25,2024-06-22,False
3997,387,4,2022-09-25,2023-05-23,False
3998,1676,2,2025-08-27,2026-04-24,True
3999,2469,14,2023-09-07,2024-09-01,False
4000,2283,1,2022-10-02,2023-03-01,False
4001,1413,14,2024-01-06,2024-11-01,False
4002,2213,6,2022-08-18,2023-03-16,False
4003,152,3,2022-08-05,2022-10-04,False
4004,2356,11,2022-08-15,2023-02-11,False
4005,2200,10,2022-07-06,2022-10-04,False
4006,1761,9,2024-04-08,2025-04-03,False
4007,1170,12,2025-05-27,2026-02-21,True
4008,1695,5,2024-09-07,2025-06-04,False
4009,1753,13,2024-11-18,2025-10-14,True
4010,1726,3,2023-03-15,2023-11-10,False
4011,1554,1,2022-01-20,2022-10-17,False
4012,2153,5,2023-10-01,2024-05-28,False
4013,1061,1,2024-11-12,2025-11-07,True
4014,946,8,2025-02-15,2025-04-16,False
4015,2313,2,2025-03-17,2025-04-16,False
4016,2010,5,2025-06-23,2026-04-19,True
4017,536,2,2024-06-14,2024-11-11,False
4018,179,1,2024-04-06,2025-01-31,False
4019,2975,13,2024-12-19,2025-04-18,False
4020,1610,10,2025-07-04,2025-10-02,True
4021,809,13,2023-10-30,2024-02-27,False
4022,1142,9,2023-07-05,2024-03-31,False
4023,1791,5,2024-07-08,2024-08-07,False
4024,2066,3,2022-08-29,2022-12-27,False
4025,2352,9,2024-04-20,2024-10-17,False
4026,1124,7,2023-01-19,2023-04-19,False
4027,2927,14,2022-01-20,2022-04-20,False
4028,271,3,2023-02-13,2024-02-08,False
4029,2978,8,2022-10-31,2022-11-30,False
4030,1472,15,2023-11-05,2023-12-05,False
4031,853,13,2023-03-23,2023-04-22,False
4032,250,1,2022-02-07,2022-11-04,False
4033,2126,7,2023-05-25,2023-10-22,False
4034,2926,7,2024-07-17,2024-11-14,False
4035,2432,2,2025-06-07,2025-07-07,False
4036,14,9,2024-12-03,2025-09-29,True
4037,2328,2,2022-09-06,2023-02-03,False
4038,488,7,2022-01-06,2022-02-05,False
4039,2375,14,2022-07-09,2023-02-04,False
4040,2326,13,2025-07-09,2025-10-07,True
4041,963,3,2024-10-09,2025-02-06,False
4042,1871,12,2025-04-06,2026-03-02,True
4043,2179,13,2025-03-28,2026-03-23,True
4044,1884,12,2025-06-19,2025-07-19,False
4045,1591,1,2025-01-14,2026-01-09,True
4046,1380,5,2025-01-17,2025-03-18,False
4047,2244,7,2024-09-10,2025-02-07,False
4048,1592,4,2022-03-25,2022-04-24,False
4049,95,15,2025-05-07,2026-03-03,True
4050,2110,5,2023-03-25,2023-07-23,False
4051,1780,2,2022-07-18,2023-07-13,False
4052,1001,8,2022-06-18,2022-08-17,False
4053,2144,15,2022-06-24,2022-12-21,False
4054,379,11,2025-05-22,2026-02-16,True
4055,2646,6,2023-06-15,2023-12-12,False
4056,2054,3,2025-03-20,2025-08-17,False
4057,615,1,2023-01-23,2023-12-19,False
4058,1065,13,2022-01-25,2022-03-26,False
4059,1487,4,2023-10-26,2024-02-23,False
4060,1138,7,2024-04-21,2024-05-21,False
4061,1829,6,2024-02-08,2024-12-04,False
4062,2488,10,2023-05-28,2023-10-25,False
4063,2384,15,2023-07-14,2024-02-09,False
4064,1770,8,2022-10-31,2023-10-26,False
4065,220,2,2022-04-30,2023-01-25,False
4066,566,5,2025-08-11,2026-08-06,True
4067,66,13,2022-10-13,2023-10-08,False
4068,2209,15,2022-07-07,2023-07-02,False
4069,2077,3,2022-10-10,2023-09-05,False
4070,912,9,2024-07-03,2025-04-29,False
4071,1184,1,2022-11-02,2023-05-31,False
4072,577,1,2024-12-23,2025-06-21,False
4073,2052,15,2022-05-24,2023-01-19,False
4074,1074,12,2023-10-28,2024-01-26,False
4075,1916,4,2024-01-05,2024-11-30,False
4076,790,7,2023-10-01,2023-12-30,False
4077,911,6,2024-07-19,2024-08-18,False
4078,35,5,2022-06-28,2022-09-26,False
4079,2539,2,2025-02-20,2025-05-21,False
4080,2260,12,2023-11-11,2024-01-10,False
4081,2249,2,2024-05-07,2024-07-06,False
4082,2574,3,2025-07-17,2026-01-13,True
4083,1418,10,2022-02-06,2022-07-06,False
4084,2727,14,2024-03-25,2024-05-24,False
4085,130,1,2024-08-09,2025-06-05,False
4086,709,4,2022-04-24,2022-09-21,False
4087,1747,7,2022-02-18,2022-03-20,False
4088,350,3,2025-02-24,2025-06-24,False
4089,2140,3,2024-07-27,2024-09-25,False
4090,122,2,2022-12-26,2023-04-25,False
4091,521,10,2025-07-08,2026-02-03,True
4092,282,6,2022-07-03,2022-10-01,False
4093,121,11,2023-06-26,2024-03-22,False
4094,2930,6,2022-01-24,2022-09-21,False
4095,1759,7,2023-10-28,2024-02-25,False
4096,2993,15,2023-06-14,2023-11-11,False
4097,1564,12,2022-04-05,2022-09-02,False
4098,2684,3,2022-10-23,2023-06-20,False
4099,1717,4,2025-07-22,2025-12-19,True
4100,1569,14,2022-02-21,2022-04-22,False
4101,2548,2,2023-11-13,2024-03-12,False
4102,29,6,2024-10-19,2025-10-14,True
4103,2564,4,2023-09-26,2024-05-23,False
4104,610,5,2023-04-27,2023-10-24,False
4105,2287,7,2022-06-20,2023-02-15,False
4106,1679,9,2022-12-13,2023-03-13,False
4107,1302,13,2022-07-27,2023-07-22,False
4108,2783,3,2024-07-28,2025-06-23,False
4109,751,7,2024-07-16,2024-08-15,False
4110,2087,7,2024-05-06,2025-05-01,False
4111,1587,15,2023-12-21,2024-12-15,False
4112,1640,3,2022-09-24,2023-02-21,False
4113,314,15,2025-06-26,2026-02-21,True
4114,1675,14,2025-01-22,2025-09-19,True
4115,2092,14,2023-07-07,2024-05-02,False
4116,1202,8,2024-08-14,2024-10-13,False
4117,2714,3,2025-03-30,2025-04-29,False
4118,2618,4,2024-01-11,2024-02-10,False
4119,150,7,2022-08-11,2023-05-08,False
4120,1243,9,2025-03-04,2025-10-30,True
4121,1235,3,2022-09-15,2023-01-13,False
4122,1283,14,2023-07-11,2023-11-08,False
4123,1260,1,2023-09-22,2024-09-16,False
4124,1718,15,2024-02-14,2024-11-10,False
4125,625,2,2022-11-05,2023-01-04,False
4126,1378,13,2025-07-28,2026-02-23,True
4127,1036,10,2023-12-31,2024-03-30,False
4128,1462,5,2025-03-23,2025-06-21,False
4129,71,7,2023-07-21,2023-12-18,False
4130,2633,14,2022-06-30,2022-08-29,False
4131,415,11,2025-06-08,2026-02-03,True
4132,802,9,2025-02-01,2025-04-02,False
4133,2176,3,2024-08-07,2024-12-05,False
4134,11,14,2024-05-28,2024-09-25,False
4135,1257,4,2023-11-22,2024-10-17,False
4136,2404,13,2023-08-12,2024-05-08,False
4137,2060,13,2023-01-02,2023-12-28,False
4138,266,9,2024-11-24,2025-04-23,False
4139,2404,13,2024-05-09,2025-02-03,False
4140,96,7,2024-04-09,2024-09-06,False
4141,75,6,2022-07-21,2022-09-19,False
4142,180,3,2022-07-06,2022-10-04,False
4143,1520,5,2023-02-06,2024-01-02,False
4144,1143,2,2023-01-17,2023-05-17,False
4145,121,2,2024-04-02,2024-05-02,False
4146,1274,10,2024-12-17,2025-07-15,False
4147,18,14,2023-05-06,2024-01-01,False
4148,583,2,2025-08-07,2026-05-04,True
4149,1578,1,2022-04-30,2022-08-28,False
4150,669,1,2023-02-17,2023-04-18,False
4151,2436,8,2025-02-01,2025-11-28,True
4152,2552,10,2022-04-12,2022-06-11,False
4153,367,13,2023-07-20,2023-08-19,False
4154,55,4,2023-09-02,2024-04-29,False
4155,479,4,2022-08-08,2023-08-03,False
4156,2034,12,2022-07-22,2023-05-18,False
4157,1912,13,2025-08-28,2026-05-25,True
4158,1700,1,2022-08-03,2023-06-29,False
4159,1590,15,2022-11-15,2023-05-14,False
4160,2801,12,2025-06-17,2025-07-17,False
4161,2957,9,2023-06-14,2023-08-13,False
4162,2384,11,2023-08-07,2024-07-02,False
4163,1912,14,2024-12-08,2025-06-06,False
4164,1494,15,2022-01-20,2022-12-16,False
4165,494,2,2023-02-26,2023-10-24,False
4166,1396,4,2023-11-23,2024-08-19,False
4167,679,12,2022-09-02,2022-10-02,False
4168,1936,15,2022-12-07,2023-09-03,False
4169,2165,11,2024-06-27,2025-03-24,False
4170,15,8,2022-10-09,2023-06-06,False
4171,2453,13,2022-04-26,2023-04-21,False
4172,929,8,2022-08-18,2023-03-16,False
4173,434,7,2022-02-26,2022-11-23,False
4174,2828,9,2022-08-16,2023-06-12,False
4175,1926,14,2022-11-13,2023-02-11,False
4176,831,11,2025-05-05,2026-03-01,True
4177,2596,7,2023-05-30,2024-01-25,False
4178,2009,13,2022-09-05,2023-06-02,False
4179,811,8,2023-11-25,2024-03-24,False
4180,166,8,2024-05-08,2025-02-02,False
4181,435,15,2022-01-15,2022-04-15,False
4182,1175,9,2022-01-31,2022-12-27,False
4183,2961,12,2025-01-29,2025-07-28,False
4184,1442,8,2024-10-22,2024-11-21,False
4185,61,3,2025-08-26,2026-01-23,True
4186,2741,14,2023-08-24,2023-12-22,False
4187,553,4,2024-03-20,2024-06-18,False
4188,665,14,2022-09-06,2023-04-04,False
4189,2397,1,2024-02-27,2024-12-23,False
4190,2740,13,2024-02-23,2024-11-19,False
4191,1444,14,2024-07-22,2024-12-19,False
4192,1632,11,2024-08-24,2024-09-23,False
4193,1594,13,2024-06-25,2025-05-21,False
4194,2797,6,2022-05-16,2022-12-12,False
4195,2539,12,2022-08-31,2022-12-29,False
4196,2368,14,2024-01-17,2025-01-11,False
4197,582,2,2023-10-22,2023-11-21,False
4198,473,14,2024-04-12,2024-09-09,False
4199,595,7,2022-05-29,2022-06-28,False
4200,1968,15,2022-01-20,2022-05-20,False
4201,810,6,2022-04-06,2023-03-02,False
4202,2141,13,2023-06-13,2023-09-11,False
4203,1156,14,2023-03-10,2024-03-04,False
4204,2847,2,2025-06-23,2026-03-20,True
4205,910,10,2022-10-08,2023-03-07,False
4206,2220,14,2023-08-23,2024-05-19,False
4207,271,4,2022-02-18,2022-03-20,False
4208,1235,15,2022-08-08,2023-08-03,False
4209,1742,10,2022-06-02,2022-07-02,False
4210,1296,14,2023-04-14,2023-05-14,False
4211,604,2,2024-01-25,2024-03-25,False
4212,1545,8,2024-01-17,2025-01-11,False
4213,2254,7,2023-08-19,2024-03-16,False
4214,2921,13,2023-05-17,2023-09-14,False
4215,2736,14,2025-06-12,2025-12-09,True
4216,954,5,2025-01-31,2025-04-01,False
4217,383,1,2023-10-30,2023-11-29,False
4218,486,15,2023-07-20,2024-03-16,False
4219,1723,5,2022-11-15,2023-07-13,False
4220,2071,14,2025-04-13,2025-11-09,True
4221,501,6,2024-08-25,2024-12-23,False
4222,2261,6,2023-10-20,2024-10-14,False
4223,456,3,2025-01-23,2025-03-24,False
4224,1840,15,2024-10-06,2025-04-04,False
4225,404,3,2023-04-25,2024-02-19,False
4226,1525,13,2025-02-26,2025-10-24,True
4227,2076,2,2023-12-01,2024-05-29,False
4228,1064,3,2024-02-10,2025-01-05,False
4229,187,13,2025-05-10,2026-01-05,True
4230,659,4,2024-02-25,2024-03-26,False
4231,629,5,2023-08-23,2024-03-20,False
4232,1515,13,2023-07-28,2024-02-23,False
4233,1895,8,2022-10-17,2022-11-16,False
4234,1467,2,2024-06-23,2024-08-22,False
4235,112,8,2023-02-21,2023-03-23,False
4236,2049,8,2022-09-08,2023-03-07,False
4237,1574,13,2023-06-24,2024-05-19,False
4238,1969,9,2025-08-06,2025-12-04,True
4239,1971,11,2022-05-06,2022-09-03,False
4240,401,8,2023-10-14,2024-03-12,False
4241,935,9,2022-02-02,2022-05-03,False
4242,1812,5,2022-05-30,2022-10-27,False
4243,2062,14,2023-10-27,2024-10-21,False
4244,1881,11,2023-01-06,2023-08-04,False
4245,205,3,2025-02-26,2025-05-27,False
4246,1362,5,2024-03-18,2025-02-11,False
4247,2164,7,2022-10-30,2023-06-27,False
4248,762,9,2024-11-23,2025-04-22,False
4249,188,8,2024-05-03,2024-11-29,False
4250,1027,3,2022-01-22,2022-09-19,False
4251,2674,15,2024-02-12,2025-01-07,False
4252,848,3,2024-09-06,2024-11-05,False
4253,2894,4,2023-11-24,2024-03-23,False
4254,2977,9,2024-04-01,2024-11-27,False
4255,1711,12,2022-10-11,2023-04-09,False
4256,2473,3,2023-03-23,2023-12-18,False
4257,1767,12,2024-10-29,2025-06-26,False
4258,2488,1,2024-04-12,2025-03-08,False
4259,2843,1,2023-06-24,2024-03-20,False
4260,2144,7,2025-04-26,2026-03-22,True
4261,958,3,2022-04-28,2023-04-23,False
4262,1371,13,2024-01-29,2024-05-28,False
4263,1064,1,2023-12-12,2024-01-11,False
4264,2816,9,2025-05-21,2025-08-19,False
4265,1943,4,2025-03-29,2025-10-25,True
4266,344,15,2023-11-02,2024-08-28,False
4267,1841,7,2023-06-12,2023-07-12,False
4268,1288,4,2023-10-21,2024-05-18,False
4269,1845,1,2024-08-28,2025-05-25,False
4270,2439,15,2024-08-06,2025-04-03,False
4271,2911,6,2023-12-07,2024-05-05,False
4272,651,7,2022-06-07,2023-04-03,False
4273,2886,14,2022-02-26,2022-06-26,False
4274,2159,5,2022-10-29,2023-01-27,False
4275,1954,4,2024-04-04,2025-03-30,False
4276,534,8,2023-02-27,2023-05-28,False
4277,245,12,2022-12-27,2023-03-27,False
4278,2636,3,2024-09-14,2024-11-13,False
4279,436,13,2022-06-03,2023-01-29,False
4280,1520,11,2024-09-30,2025-04-28,False
4281,2486,2,2024-10-04,2024-12-03,False
4282,1733,3,2022-04-28,2022-09-25,False
4283,646,10,2025-01-17,2025-07-16,False
4284,468,5,2023-07-04,2024-03-30,False
4285,1656,10,2025-02-07,2025-06-07,False
4286,133,6,2022-12-26,2023-02-24,False
4287,1741,10,2022-01-17,2022-05-17,False
4288,2395,14,2023-01-02,2023-04-02,False
4289,122,15,2023-01-05,2023-12-31,False
4290,1693,10,2025-01-30,2025-03-01,False
4291,392,15,2023-06-30,2023-09-28,False
4292,2780,7,2023-07-05,2024-03-01,False
4293,318,1,2024-05-14,2025-02-08,False
4294,104,14,2022-05-27,2023-01-22,False
4295,1903,15,2022-02-09,2022-06-09,False
4296,330,7,2023-02-02,2023-09-30,False
4297,162,15,2023-12-03,2024-10-28,False
4298,45,1,2023-08-20,2024-06-15,False
4299,813,4,2023-01-14,2023-08-12,False
4300,1880,3,2023-06-04,2023-11-01,False
4301,1544,10,2023-04-04,2023-06-03,False
4302,1805,3,2025-02-27,2025-07-27,False
4303,1817,7,2023-05-10,2024-02-04,False
4304,22,9,2023-04-01,2024-01-26,False
4305,134,12,2024-03-25,2024-09-21,False
4306,1066,1,2022-11-17,2023-05-16,False
4307,2523,12,2025-06-08,2026-03-05,True
4308,1332,2,2025-05-21,2025-09-18,True
4309,2477,4,2022-09-18,2023-05-16,False
4310,2871,3,2024-10-07,2025-01-05,False
4311,2216,14,2022-06-28,2022-09-26,False
4312,2346,2,2024-03-04,2024-07-02,False
4313,1426,11,2022-04-08,2022-09-05,False
4314,2307,14,2024-05-29,2024-06-28,False
4315,514,14,2024-05-31,2025-05-26,False
4316,1720,8,2024-03-20,2025-02-13,False
4317,1357,14,2022-12-18,2023-08-15,False
4318,681,9,2025-08-12,2026-01-09,True
4319,1458,4,2025-04-19,2025-12-15,True
4320,1085,10,2025-07-07,2026-05-03,True
4321,1531,1,2024-07-16,2025-07-11,False
4322,3,9,2025-01-23,2025-08-21,False
4323,1235,14,2022-01-06,2022-08-04,False
4324,2029,6,2024-04-25,2024-05-25,False
4325,695,1,2025-01-22,2025-02-21,False
4326,2725,12,2022-07-31,2023-05-27,False
4327,704,10,2022-04-06,2022-07-05,False
4328,763,13,2022-06-09,2022-12-06,False
4329,1226,15,2023-05-03,2024-02-27,False
4330,134,5,2023-06-15,2024-03-11,False
4331,2345,15,2022-03-12,2023-01-06,False
4332,923,3,2022-11-18,2023-05-17,False
4333,789,4,2023-02-27,2023-05-28,False
4334,27,3,2023-05-17,2023-11-13,False
4335,276,1,2022-11-12,2023-05-11,False
4336,2671,13,2023-11-10,2024-05-08,False
4337,244,2,2025-06-20,2026-06-15,True
4338,927,6,2023-08-04,2024-01-31,False
4339,2941,11,2022-03-10,2022-07-08,False
4340,1659,10,2024-10-29,2025-07-26,False
4341,2295,5,2023-03-03,2023-12-28,False
4342,794,13,2023-05-18,2023-09-15,False
4343,665,5,2023-05-20,2023-12-16,False
4344,669,10,2024-05-23,2024-08-21,False
4345,30,13,2025-01-05,2025-02-04,False
4346,1421,10,2025-01-07,2025-12-03,True
4347,945,2,2022-09-16,2023-02-13,False
4348,1107,2,2022-11-28,2023-09-24,False
4349,236,8,2023-11-14,2024-09-09,False
4350,1609,6,2025-06-06,2026-04-02,True
4351,2519,3,2022-04-26,2022-06-25,False
4352,585,4,2024-10-13,2025-05-11,False
4353,812,2,2024-09-12,2025-05-10,False
4354,1266,10,2024-02-01,2024-06-30,False
4355,656,2,2022-01-31,2022-08-29,False
4356,747,10,2023-07-04,2024-05-29,False
4357,381,10,2023-02-21,2023-10-19,False
4358,1401,10,2022-07-20,2023-05-16,False
4359,543,3,2024-03-21,2024-11-16,False
4360,312,12,2023-04-15,2023-06-14,False
4361,1973,6,2023-04-21,2024-04-15,False
4362,1642,3,2024-05-17,2024-10-14,False
4363,1940,6,2022-11-06,2023-10-02,False
4364,2084,11,2024-03-27,2024-08-24,False
4365,1570,2,2022-10-18,2023-10-13,False
4366,105,15,2025-06-25,2026-01-21,True
4367,494,8,2023-04-14,2023-05-14,False
4368,19,10,2025-04-29,2025-07-28,False
4369,2703,12,2024-12-27,2025-05-26,False
4370,1292,14,2022-10-09,2023-03-08,False
4371,251,4,2022-12-07,2023-12-02,False
4372,434,2,2023-12-26,2024-12-20,False
4373,944,14,2023-11-11,2024-05-09,False
4374,41,6,2022-07-12,2022-12-09,False
4375,860,12,2022-10-13,2022-12-12,False
