payment_id,user_id,amount,payment_date,plan_id,status
6159,1335,17.99,2022-12-06,7,successful
6160,2011,49.99,2023-04-02,4,successful
6161,51,17.99,2023-06-15,7,successful
6162,1335,6.99,2023-10-30,13,successful
6163,182,199.99,2023-09-17,15,successful
6164,700,39.99,2023-08-23,10,successful
6165,2781,29.99,2022-11-23,9,successful
6166,767,12.99,2023-12-13,6,successful
6167,737,39.99,2023-01-23,10,successful
6168,1851,9.99,2024-05-26,1,successful
6169,645,0.0,2025-08-03,11,successful
6170,2076,24.99,2023-03-22,8,successful
6171,2145,9.99,2024-01-23,1,successful
6172,545,59.99,2022-10-06,14,successful
6173,831,199.99,2022-06-19,15,failed
6174,1885,12.99,2022-02-11,6,successful
6175,1516,49.99,2022-10-05,4,successful
6176,1841,4.99,2022-02-20,12,failed
6177,881,59.99,2023-09-08,14,successful
6178,1170,199.99,2024-06-27,15,successful
6179,1383,6.99,2024-02-17,13,successful
6180,2232,29.99,2024-05-13,9,successful
6181,1998,14.99,2023-04-30,2,failed
6182,2418,39.99,2025-01-05,10,successful
6183,2151,9.99,2023-11-13,1,successful
6184,755,29.99,2025-04-09,9,successful
6185,309,6.99,2022-12-27,13,successful
6186,2682,6.99,2023-04-02,13,failed
6187,2506,17.99,2023-11-08,7,successful
6188,1490,59.99,2023-02-04,14,successful
6189,1994,6.99,2024-03-07,13,successful
6190,1181,12.99,2022-08-22,6,successful
6191,1343,199.99,2024-02-25,15,successful
6192,693,19.99,2022-01-25,3,successful
6193,2691,49.99,2023-07-29,4,successful
6194,1051,0.0,2023-07-05,11,successful
6195,539,39.99,2025-03-04,10,successful
6196,1584,14.99,2023-03-06,2,successful
6197,1834,14.99,2025-02-18,2,successful
6198,1541,9.99,2024-06-04,1,successful
6199,2672,49.99,2025-05-24,4,successful
6200,1393,14.99,2022-03-17,2,failed
6201,2696,59.99,2024-12-19,14,successful
6202,2951,19.99,2025-06-16,3,successful
6203,1562,19.99,2025-04-07,3,successful
6204,2993,17.99,2022-01-31,7,successful
6205,760,24.99,2024-11-04,8,successful
6206,2030,6.99,2022-08-05,13,successful
6207,1006,17.99,2025-08-26,7,successful
6208,52,12.99,2024-02-11,6,successful
6209,2668,0.0,2024-04-30,11,failed
6210,1295,0.0,2022-03-12,11,successful
6211,1571,39.99,2023-09-07,10,successful
6212,878,12.99,2022-12-11,6,successful
6213,2238,39.99,2025-04-07,10,successful
6214,7,0.0,2025-01-28,11,successful
6215,2126,199.99,2024-02-25,15,successful
6216,2152,14.99,2022-07-07,2,successful
6217,15,24.99,2022-07-23,8,successful
6218,715,199.99,2023-02-23,15,successful
6219,106,49.99,2024-04-27,4,successful
6220,2080,0.0,2023-11-15,11,failed
6221,2713,29.99,2023-08-10,9,successful
6222,1115,49.99,2024-09-26,4,successful
6223,463,59.99,2023-02-11,14,successful
6224,2925,4.99,2024-10-09,12,failed
6225,1707,49.99,2025-02-18,4,successful
6226,917,6.99,2022-05-29,13,successful
6227,311,0.0,2024-10-29,11,successful
6228,1247,49.99,2024-11-15,4,successful
6229,2861,49.99,2022-04-06,4,successful
6230,1921,39.99,2024-09-26,10,successful
6231,1540,29.99,2023-06-20,9,successful
6232,2275,14.99,2025-02-12,2,successful
6233,135,14.99,2024-12-12,2,successful
6234,1936,5.99,2024-08-05,5,successful
6235,375,4.99,2023-04-13,12,successful
6236,654,17.99,2024-01-01,7,successful
6237,1806,5.99,2024-03-04,5,successful
6238,235,19.99,2023-03-12,3,successful
6239,296,24.99,2024-12-16,8,successful
6240,70,5.99,2022-12-30,5,successful
6241,576,24.99,2023-10-07,8,successful
6242,2259,14.99,2022-06-12,2,successful
6243,2503,6.99,2022-12-08,13,successful
6244,896,9.99,2023-06-20,1,successful
6245,1410,19.99,2024-07-17,3,successful
6246,1624,14.99,2025-02-07,2,successful
6247,422,9.99,2025-03-23,1,successful
6248,397,199.99,2022-03-29,15,successful
6249,285,24.99,2025-05-17,8,successful
6250,741,6.99,2023-10-26,13,successful
6251,1626,59.99,2025-07-29,14,successful
6252,799,29.99,2025-08-28,9,successful
6253,882,0.0,2024-07-08,11,failed
6254,724,9.99,2025-03-04,1,successful
6255,2294,199.99,2022-07-06,15,successful
6256,1277,9.99,2022-06-03,1,successful
6257,1136,17.99,2025-06-15,7,successful
6258,2886,49.99,2024-04-05,4,successful
6259,1907,24.99,2022-10-20,8,successful
6260,642,9.99,2025-07-19,1,successful
6261,1493,9.99,2025-03-16,1,failed
6262,30,17.99,2023-02-24,7,successful
6263,1438,49.99,2023-05-09,4,failed
6264,1485,9.99,2022-08-18,1,failed
6265,2910,19.99,2024-05-12,3,successful
6266,280,9.99,2023-10-02,1,successful
6267,2361,5.99,2024-02-13,5,failed
6268,1988,49.99,2022-03-14,4,successful
6269,1488,0.0,2022-06-02,11,successful
6270,1385,14.99,2023-02-28,2,successful
6271,515,9.99,2025-04-26,1,successful
6272,832,9.99,2025-04-16,1,successful
6273,614,5.99,2022-01-01,5,successful
6274,383,0.0,2023-02-17,11,successful
6275,2588,0.0,2024-05-09,11,successful
6276,979,49.99,2025-02-27,4,successful
6277,1573,49.99,2024-11-25,4,failed
6278,1483,24.99,2023-07-24,8,successful
6279,2479,14.99,2025-04-19,2,successful
6280,2066,9.99,2022-01-24,1,successful
6281,2264,5.99,2022-07-28,5,successful
6282,2793,17.99,2024-09-26,7,successful
6283,379,4.99,2023-09-28,12,successful
6284,988,0.0,2022-09-06,11,successful
6285,1486,9.99,2022-02-06,1,successful
6286,1048,6.99,2025-07-20,13,failed
6287,1517,59.99,2024-01-09,14,successful
6288,2767,4.99,2023-08-18,12,successful
6289,1178,0.0,2022-11-27,11,successful
6290,2057,14.99,2025-08-15,2,failed
6291,88,19.99,2023-03-14,3,successful
6292,389,17.99,2023-12-14,7,successful
6293,2140,29.99,2025-05-21,9,successful
6294,65,59.99,2025-05-01,14,successful
6295,1994,6.99,2023-12-16,13,successful
6296,1408,14.99,2025-03-30,2,failed
6297,1597,59.99,2024-08-03,14,successful
6298,1452,6.99,2022-02-12,13,successful
6299,386,199.99,2024-03-12,15,successful
6300,2712,19.99,2025-07-29,3,failed
6301,2570,5.99,2023-02-06,5,successful
6302,2761,17.99,2023-12-10,7,successful
6303,2607,29.99,2025-08-01,9,successful
6304,675,9.99,2022-10-19,1,successful
6305,1054,59.99,2025-02-12,14,failed
6306,330,199.99,2022-03-03,15,successful
6307,1571,6.99,2023-11-27,13,successful
6308,1999,17.99,2023-08-28,7,successful
6309,1194,6.99,2022-10-20,13,successful
6310,2912,59.99,2024-08-18,14,successful
6311,2385,199.99,2024-06-15,15,failed
6312,1381,49.99,2022-05-12,4,successful
6313,1489,39.99,2024-01-25,10,successful
6314,2294,9.99,2022-04-12,1,successful
6315,2529,199.99,2022-02-07,15,failed
6316,2945,39.99,2023-12-18,10,successful
6317,802,12.99,2024-05-19,6,failed
6318,1042,19.99,2024-07-08,3,successful
6319,2431,5.99,2023-02-21,5,successful
6320,381,9.99,2025-06-03,1,successful
6321,2133,19.99,2023-06-19,3,successful
6322,2642,29.99,2022-08-27,9,successful
6323,1764,0.0,2023-09-01,11,successful
6324,618,59.99,2023-02-10,14,successful
6325,1801,5.99,2022-08-19,5,successful
6326,1753,9.99,2022-12-09,1,successful
6327,696,12.99,2023-10-24,6,failed
6328,829,0.0,2022-06-14,11,successful
6329,383,24.99,2024-05-12,8,successful
6330,765,29.99,2022-02-27,9,failed
6331,1419,5.99,2022-05-22,5,successful
6332,1090,0.0,2022-03-06,11,successful
6333,1014,24.99,2025-06-11,8,successful
6334,2251,5.99,2025-02-09,5,successful
6335,466,24.99,2023-01-20,8,successful
6336,866,6.99,2025-06-05,13,successful
6337,2534,0.0,2022-07-31,11,successful
6338,2225,19.99,2025-04-13,3,successful
6339,2708,12.99,2024-06-07,6,failed
6340,560,6.99,2022-05-05,13,successful
6341,1568,5.99,2024-03-02,5,successful
6342,1675,59.99,2024-09-09,14,successful
6343,1899,29.99,2023-12-30,9,successful
6344,1356,199.99,2022-04-08,15,successful
6345,1446,9.99,2022-06-09,1,successful
6346,1253,49.99,2025-03-20,4,successful
6347,636,12.99,2024-08-17,6,successful
6348,2377,39.99,2022-12-16,10,successful
6349,491,9.99,2022-10-23,1,successful
6350,2575,12.99,2022-08-08,6,successful
6351,2166,0.0,2022-11-10,11,successful
6352,1367,19.99,2022-01-23,3,successful
6353,2755,59.99,2025-01-14,14,successful
6354,1382,59.99,2025-03-01,14,successful
6355,501,59.99,2025-02-26,14,successful
6356,2168,9.99,2023-12-16,1,successful
6357,841,6.99,2025-05-23,13,successful
6358,175,59.99,2023-11-25,14,successful
6359,1774,24.99,2023-03-26,8,successful
6360,2748,29.99,2023-04-06,9,successful
6361,930,29.99,2024-12-15,9,successful
6362,429,4.99,2024-06-01,12,successful
6363,1901,6.99,2024-04-02,13,successful
6364,2852,4.99,2022-05-14,12,successful
6365,2649,14.99,2022-02-05,2,successful
6366,2006,199.99,2022-07-27,15,successful
6367,144,39.99,2023-12-26,10,failed
6368,1202,199.99,2023-09-20,15,successful
6369,2895,5.99,2022-02-20,5,successful
6370,2422,14.99,2023-09-26,2,successful
6371,1863,6.99,2024-06-07,13,successful
6372,2263,0.0,2023-09-18,11,successful
6373,2834,199.99,2025-07-21,15,successful
6374,1527,17.99,2024-10-11,7,successful
6375,1289,39.99,2024-08-03,10,successful
6376,2307,17.99,2023-01-04,7,successful
6377,929,19.99,2024-09-01,3,successful
6378,1084,49.99,2024-09-28,4,successful
6379,781,0.0,2025-07-23,11,successful
6380,2339,0.0,2022-03-24,11,successful
6381,1661,6.99,2023-10-20,13,successful
6382,448,199.99,2023-06-28,15,successful
6383,957,5.99,2023-01-27,5,successful
6384,1837,17.99,2024-11-27,7,successful
6385,945,19.99,2025-03-28,3,successful
6386,1819,17.99,2025-01-25,7,successful
6387,2594,4.99,2024-06-02,12,successful
6388,1451,6.99,2025-07-08,13,successful
6389,424,24.99,2022-01-16,8,successful
6390,1098,19.99,2023-05-02,3,successful
6391,985,24.99,2023-05-28,8,successful
6392,881,24.99,2023-05-26,8,successful
6393,276,49.99,2022-06-04,4,successful
6394,1077,49.99,2023-08-12,4,successful
6395,1411,59.99,2024-09-13,14,successful
6396,1792,4.99,2025-02-24,12,successful
6397,510,14.99,2022-08-11,2,successful
6398,1176,24.99,2024-02-21,8,failed
6399,699,9.99,2024-06-30,1,successful
6400,1890,29.99,2024-09-13,9,successful
6401,938,4.99,2023-12-06,12,successful
6402,1150,59.99,2023-10-25,14,failed
6403,1711,59.99,2023-09-18,14,successful
6404,795,14.99,2025-08-28,2,successful
6405,1624,29.99,2024-12-29,9,successful
6406,722,17.99,2024-04-04,7,successful
6407,2610,4.99,2022-02-08,12,successful
6408,2651,29.99,2025-05-22,9,successful
6409,2248,49.99,2022-04-03,4,successful
6410,2241,0.0,2024-01-20,11,successful
6411,427,17.99,2024-02-04,7,failed
6412,41,29.99,2024-12-20,9,failed
6413,2777,6.99,2023-06-26,13,successful
6414,2082,0.0,2025-06-25,11,successful
6415,2749,19.99,2023-07-31,3,successful
6416,1648,6.99,2023-01-14,13,successful
6417,699,17.99,2022-05-15,7,successful
6418,1075,4.99,2024-02-13,12,successful
6419,2233,24.99,2023-03-22,8,successful
6420,1778,59.99,2023-02-17,14,successful
6421,2311,49.99,2022-07-11,4,successful
6422,779,24.99,2022-10-01,8,successful
6423,2415,4.99,2023-02-17,12,successful
6424,29,5.99,2023-11-27,5,successful
6425,939,9.99,2025-08-08,1,successful
6426,942,5.99,2025-03-08,5,successful
6427,332,17.99,2023-08-10,7,successful
6428,1045,39.99,2023-01-14,10,successful
6429,810,29.99,2024-04-13,9,successful
6430,393,49.99,2023-04-24,4,failed
6431,1946,0.0,2022-09-27,11,successful
6432,661,0.0,2024-09-25,11,successful
6433,2288,14.99,2025-02-17,2,successful
6434,1415,199.99,2023-03-02,15,successful
6435,760,12.99,2024-10-28,6,successful
6436,140,199.99,2022-12-25,15,successful
6437,1629,24.99,2022-05-10,8,successful
6438,2670,49.99,2023-05-16,4,successful
6439,298,199.99,2024-08-27,15,successful
6440,1864,17.99,2022-01-28,7,successful
6441,2020,5.99,2025-05-09,5,failed
6442,1934,19.99,2024-04-27,3,failed
6443,2809,5.99,2024-12-22,5,successful
6444,16,12.99,2022-03-04,6,successful
6445,361,17.99,2024-09-11,7,successful
6446,712,29.99,2024-11-11,9,successful
6447,1820,39.99,2025-07-21,10,successful
6448,2655,29.99,2023-11-05,9,failed
6449,2324,49.99,2022-04-29,4,successful
6450,636,6.99,2023-01-12,13,successful
6451,2648,29.99,2022-07-17,9,successful
6452,2344,12.99,2023-05-27,6,successful
6453,1004,59.99,2024-05-13,14,successful
6454,2987,19.99,2023-05-13,3,failed
6455,715,9.99,2024-06-17,1,successful
6456,1231,59.99,2024-11-13,14,successful
6457,2782,14.99,2023-11-29,2,successful
6458,2753,59.99,2022-11-23,14,successful
6459,213,59.99,2024-03-07,14,successful
6460,121,14.99,2025-03-25,2,successful
6461,2013,9.99,2022-06-23,1,successful
6462,318,59.99,2022-11-05,14,successful
6463,4,5.99,2023-08-27,5,successful
6464,650,9.99,2025-02-24,1,successful
6465,1720,19.99,2023-08-07,3,successful
6466,1260,29.99,2023-11-07,9,successful
6467,877,59.99,2024-07-07,14,successful
6468,2279,17.99,2022-05-24,7,successful
6469,907,6.99,2022-09-24,13,successful
6470,1881,17.99,2022-02-21,7,successful
6471,772,39.99,2025-08-24,10,successful
6472,2624,14.99,2023-05-07,2,successful
6473,2331,59.99,2025-04-07,14,successful
6474,1474,6.99,2024-08-29,13,successful
6475,2860,17.99,2025-04-30,7,successful
6476,2640,49.99,2024-04-30,4,successful
6477,2902,49.99,2023-05-21,4,successful
6478,1522,17.99,2022-06-25,7,failed
6479,2078,5.99,2023-12-26,5,successful
6480,1974,24.99,2024-09-13,8,successful
6481,2149,12.99,2025-02-26,6,successful
6482,2497,5.99,2023-11-26,5,successful
6483,1696,14.99,2025-01-02,2,failed
6484,2102,199.99,2023-01-28,15,successful
6485,1279,29.99,2025-03-04,9,failed
6486,779,6.99,2025-06-22,13,successful
6487,1546,9.99,2023-08-01,1,successful
6488,1094,12.99,2022-01-09,6,successful
6489,1598,24.99,2025-08-04,8,successful
6490,494,24.99,2024-11-24,8,successful
6491,1364,6.99,2025-04-18,13,successful
6492,294,199.99,2024-03-26,15,successful
6493,2963,9.99,2023-04-25,1,successful
6494,1684,49.99,2022-11-28,4,successful
6495,11,49.99,2024-11-06,4,failed
6496,2975,9.99,2023-09-15,1,successful
6497,1047,14.99,2025-07-04,2,successful
6498,2503,199.99,2025-01-29,15,failed
6499,2100,4.99,2024-02-08,12,successful
6500,493,9.99,2024-12-09,1,successful
6501,417,39.99,2025-04-30,10,successful
6502,13,59.99,2024-10-12,14,successful
6503,2058,49.99,2025-07-03,4,successful
6504,2779,14.99,2023-04-27,2,successful
6505,1246,9.99,2022-12-07,1,successful
6506,1504,39.99,2023-08-19,10,successful
6507,176,14.99,2024-04-06,2,successful
6508,1493,12.99,2023-10-17,6,successful
6509,2136,17.99,2023-03-11,7,successful
6510,2275,14.99,2022-01-23,2,successful
6511,2730,24.99,2022-01-07,8,successful
6512,1616,9.99,2023-11-22,1,failed
6513,1962,49.99,2024-12-07,4,successful
6514,1163,14.99,2022-04-15,2,successful
6515,28,6.99,2022-02-28,13,successful
6516,1555,59.99,2022-08-27,14,successful
6517,2761,59.99,2022-05-17,14,successful
6518,794,14.99,2024-06-21,2,successful
6519,86,6.99,2022-12-03,13,successful
6520,2842,12.99,2024-02-11,6,successful
6521,2877,39.99,2022-07-07,10,successful
6522,1202,49.99,2023-04-17,4,successful
6523,1586,59.99,2025-06-23,14,failed
6524,1345,24.99,2023-11-12,8,successful
6525,1483,5.99,2024-03-16,5,successful
6526,1575,29.99,2023-01-26,9,successful
6527,740,17.99,2022-02-13,7,successful
6528,965,59.99,2024-12-10,14,successful
6529,2580,5.99,2025-05-30,5,successful
6530,1783,39.99,2024-03-30,10,successful
6531,206,29.99,2022-08-25,9,successful
6532,1312,29.99,2025-02-12,9,successful
6533,443,5.99,2025-08-02,5,successful
6534,1717,49.99,2023-09-19,4,successful
6535,1066,12.99,2022-08-04,6,successful
6536,1599,14.99,2025-02-28,2,successful
6537,1844,39.99,2022-04-26,10,successful
6538,648,0.0,2025-05-28,11,successful
6539,91,39.99,2025-08-17,10,successful
6540,1206,49.99,2022-05-24,4,successful
6541,348,6.99,2023-02-09,13,successful
6542,2921,12.99,2023-11-08,6,successful
6543,2485,39.99,2025-05-06,10,successful
6544,168,24.99,2023-01-15,8,successful
6545,1587,6.99,2025-02-14,13,successful
6546,1023,9.99,2024-02-21,1,successful
6547,1717,12.99,2024-07-03,6,successful
6548,812,24.99,2022-05-31,8,successful
6549,1517,14.99,2022-04-18,2,successful
6550,968,17.99,2024-09-21,7,successful
6551,1556,24.99,2025-05-26,8,successful
6552,2376,0.0,2025-08-11,11,successful
6553,527,4.99,2022-09-29,12,successful
6554,2464,17.99,2024-09-08,7,successful
6555,326,39.99,2024-05-13,10,successful
6556,1346,6.99,2024-07-13,13,successful
6557,485,6.99,2022-09-28,13,successful
6558,2478,5.99,2023-11-17,5,successful
6559,98,199.99,2022-12-01,15,successful
6560,2559,199.99,2023-07-23,15,failed
6561,834,29.99,2024-12-18,9,successful
6562,2409,24.99,2024-04-06,8,successful
6563,496,49.99,2024-03-06,4,successful
6564,1105,6.99,2025-01-23,13,successful
6565,2074,39.99,2025-04-09,10,successful
6566,34,29.99,2024-09-07,9,successful
6567,951,39.99,2022-06-11,10,failed
6568,1217,14.99,2025-01-09,2,successful
6569,1326,39.99,2022-03-20,10,successful
6570,2553,5.99,2025-06-03,5,successful
6571,1153,6.99,2023-08-20,13,successful
6572,1143,19.99,2024-07-27,3,successful
6573,565,12.99,2023-09-07,6,successful
6574,2976,19.99,2024-09-10,3,successful
6575,262,9.99,2025-05-17,1,successful
6576,1885,59.99,2025-08-22,14,successful
6577,1947,5.99,2022-04-23,5,successful
6578,371,59.99,2025-06-10,14,successful
6579,508,199.99,2023-06-02,15,successful
6580,30,49.99,2024-07-08,4,successful
6581,2290,199.99,2022-03-05,15,successful
6582,1696,29.99,2025-05-10,9,successful
6583,472,0.0,2022-02-08,11,successful
6584,2650,12.99,2024-12-31,6,successful
6585,1881,9.99,2024-08-19,1,successful
6586,436,49.99,2025-03-25,4,successful
6587,2557,49.99,2025-05-15,4,successful
6588,1321,17.99,2024-07-14,7,successful
6589,1959,4.99,2023-09-16,12,successful
6590,1616,59.99,2023-05-17,14,successful
6591,1963,6.99,2024-09-14,13,successful
6592,1652,19.99,2024-04-12,3,successful
6593,1801,4.99,2024-12-16,12,successful
6594,1654,199.99,2023-04-22,15,successful
6595,2301,17.99,2023-03-02,7,successful
6596,489,49.99,2022-01-22,4,failed
6597,584,4.99,2024-04-19,12,successful
6598,2806,59.99,2025-06-13,14,successful
6599,1242,9.99,2025-06-03,1,successful
6600,1625,12.99,2023-07-21,6,successful
6601,1854,9.99,2023-10-03,1,successful
6602,1217,5.99,2023-05-24,5,successful
6603,2307,0.0,2023-11-21,11,successful
6604,541,14.99,2025-08-29,2,successful
6605,698,9.99,2025-01-12,1,successful
6606,313,4.99,2022-12-28,12,successful
6607,2523,49.99,2023-06-06,4,failed
6608,670,29.99,2022-01-19,9,failed
6609,2762,39.99,2022-11-30,10,successful
6610,1456,49.99,2024-02-29,4,successful
6611,1184,0.0,2023-12-28,11,successful
6612,1747,39.99,2024-05-07,10,successful
6613,158,199.99,2022-06-13,15,successful
6614,895,49.99,2022-07-03,4,successful
6615,1295,19.99,2023-09-08,3,successful
6616,1116,199.99,2022-09-09,15,failed
6617,2611,24.99,2023-11-01,8,successful
6618,1094,4.99,2022-10-25,12,successful
6619,2119,17.99,2022-07-10,7,successful
6620,715,24.99,2024-07-08,8,successful
6621,2983,59.99,2025-03-14,14,successful
6622,809,6.99,2023-05-10,13,successful
6623,1347,17.99,2025-06-14,7,successful
6624,634,9.99,2022-07-11,1,successful
6625,1051,6.99,2023-10-19,13,successful
6626,1550,14.99,2024-04-28,2,successful
6627,2939,0.0,2022-12-25,11,successful
6628,2929,6.99,2024-01-16,13,successful
6629,1698,5.99,2022-05-14,5,successful
6630,319,29.99,2023-09-21,9,successful
6631,2665,199.99,2024-09-24,15,successful
6632,2738,19.99,2025-07-31,3,successful
6633,576,49.99,2023-06-08,4,successful
6634,1754,12.99,2024-01-12,6,successful
6635,261,19.99,2022-05-07,3,successful
6636,2219,5.99,2024-04-22,5,successful
6637,711,17.99,2023-06-18,7,successful
6638,213,14.99,2025-05-17,2,failed
6639,2102,39.99,2022-12-21,10,successful
6640,2090,199.99,2025-05-17,15,successful
6641,1230,0.0,2023-03-07,11,successful
6642,869,12.99,2025-08-04,6,successful
6643,738,12.99,2025-07-13,6,successful
6644,1761,19.99,2024-12-27,3,successful
6645,1732,6.99,2025-08-17,13,successful
6646,2841,29.99,2022-06-23,9,successful
6647,1017,6.99,2024-11-03,13,successful
6648,2915,24.99,2023-11-14,8,successful
6649,1003,4.99,2023-06-11,12,successful
6650,1898,0.0,2023-07-14,11,successful
6651,2061,59.99,2023-10-12,14,successful
6652,2863,199.99,2025-01-02,15,successful
6653,568,0.0,2023-06-18,11,successful
6654,1417,0.0,2023-10-08,11,successful
6655,1711,4.99,2023-12-21,12,successful
6656,244,17.99,2025-06-17,7,successful
6657,2570,0.0,2024-06-01,11,successful
6658,2557,6.99,2023-12-16,13,successful
6659,1861,49.99,2025-08-02,4,successful
6660,1345,49.99,2022-01-03,4,successful
6661,1293,29.99,2023-07-13,9,successful
6662,934,6.99,2025-05-05,13,successful
6663,1112,199.99,2022-09-19,15,successful
6664,2818,12.99,2023-06-05,6,successful
6665,251,39.99,2022-12-04,10,successful
6666,2996,6.99,2023-03-08,13,successful
6667,1454,199.99,2022-04-08,15,failed
6668,2295,24.99,2023-05-13,8,successful
6669,1402,0.0,2023-01-22,11,successful
6670,156,49.99,2023-07-11,4,successful
6671,2591,49.99,2023-01-17,4,successful
6672,652,199.99,2024-03-06,15,successful
6673,1356,0.0,2024-01-17,11,successful
6674,1507,4.99,2023-12-11,12,failed
6675,2969,17.99,2022-10-30,7,successful
6676,1236,39.99,2024-10-16,10,successful
6677,1414,4.99,2024-06-25,12,successful
6678,900,59.99,2023-04-15,14,successful
6679,2468,39.99,2023-08-16,10,successful
6680,121,39.99,2023-12-21,10,successful
6681,2210,29.99,2024-11-07,9,successful
6682,1823,29.99,2024-06-19,9,successful
6683,766,6.99,2024-12-20,13,failed
6684,62,0.0,2025-03-04,11,successful
6685,738,4.99,2024-11-09,12,successful
6686,1826,29.99,2023-02-11,9,successful
6687,292,29.99,2025-05-18,9,successful
6688,1481,0.0,2025-08-10,11,successful
6689,2787,29.99,2023-08-22,9,successful
6690,2602,4.99,2022-02-06,12,successful
6691,1198,12.99,2024-05-09,6,successful
6692,1309,0.0,2024-02-12,11,successful
6693,15,199.99,2023-03-05,15,failed
6694,1833,14.99,2024-12-30,2,successful
6695,2080,24.99,2024-01-01,8,successful
6696,1345,9.99,2025-04-02,1,successful
6697,131,0.0,2022-09-28,11,successful
6698,1399,199.99,2022-09-17,15,successful
6699,1640,6.99,2025-04-13,13,failed
6700,1896,5.99,2023-03-03,5,successful
6701,2592,17.99,2023-06-16,7,failed
6702,1030,24.99,2024-10-10,8,successful
6703,688,9.99,2022-11-02,1,successful
6704,1047,59.99,2023-07-05,14,successful
6705,1957,49.99,2025-07-25,4,successful
6706,1982,14.99,2025-01-13,2,successful
6707,2756,9.99,2022-09-05,1,successful
6708,238,6.99,2023-02-06,13,successful
6709,2001,199.99,2023-01-04,15,successful
6710,2659,14.99,2024-03-19,2,successful
6711,2582,5.99,2022-09-14,5,successful
6712,339,0.0,2024-03-14,11,successful
6713,1722,5.99,2024-09-17,5,successful
6714,120,24.99,2025-03-19,8,successful
6715,750,24.99,2023-12-01,8,successful
6716,554,4.99,2022-02-21,12,successful
6717,436,0.0,2023-01-30,11,successful
6718,22,14.99,2024-03-02,2,successful
6719,2150,49.99,2023-01-01,4,successful
6720,649,39.99,2022-04-06,10,successful
6721,2017,5.99,2022-05-23,5,successful
6722,1570,199.99,2024-02-13,15,successful
6723,1097,49.99,2022-03-19,4,successful
6724,100,6.99,2023-08-31,13,successful
6725,2718,49.99,2022-07-17,4,successful
6726,575,49.99,2022-09-25,4,successful
6727,1232,17.99,2023-06-01,7,failed
6728,1943,14.99,2022-03-20,2,successful
6729,1612,9.99,2024-05-30,1,successful
6730,2638,49.99,2024-10-03,4,failed
6731,2165,29.99,2025-06-20,9,successful
6732,1048,14.99,2025-01-17,2,successful
6733,246,24.99,2022-11-26,8,successful
6734,105,29.99,2023-06-11,9,successful
6735,2184,4.99,2022-04-06,12,successful
6736,2685,14.99,2024-07-23,2,successful
6737,1413,6.99,2024-03-11,13,successful
6738,2613,59.99,2024-05-27,14,successful
6739,2210,0.0,2024-01-29,11,successful
6740,1494,24.99,2025-04-28,8,successful
6741,923,6.99,2023-04-06,13,successful
6742,1889,59.99,2023-10-18,14,successful
6743,2982,199.99,2023-07-27,15,successful
6744,2471,14.99,2022-02-12,2,successful
6745,2532,4.99,2025-06-21,12,successful
6746,2564,49.99,2024-09-16,4,successful
6747,2212,4.99,2024-04-03,12,successful
6748,890,6.99,2022-03-30,13,successful
6749,1184,12.99,2023-03-15,6,successful
6750,869,9.99,2023-06-25,1,successful
6751,2231,19.99,2022-02-23,3,successful
6752,133,9.99,2022-02-18,1,successful
6753,1920,12.99,2023-11-23,6,successful
6754,1423,49.99,2025-06-15,4,successful
6755,1191,6.99,2022-07-03,13,failed
6756,864,29.99,2022-10-13,9,successful
6757,427,24.99,2022-10-16,8,successful
6758,2600,49.99,2022-04-18,4,successful
6759,1430,29.99,2022-12-02,9,successful
6760,718,17.99,2023-04-07,7,successful
6761,120,29.99,2022-04-19,9,successful
6762,1058,29.99,2025-07-29,9,failed
6763,54,29.99,2024-11-21,9,successful
6764,2846,14.99,2022-08-08,2,successful
6765,1505,29.99,2022-02-12,9,successful
6766,2876,199.99,2023-04-20,15,successful
6767,1305,0.0,2024-08-09,11,failed
6768,520,14.99,2022-07-24,2,successful
6769,439,4.99,2024-04-08,12,successful
6770,4,39.99,2024-12-23,10,successful
6771,2702,59.99,2024-07-18,14,failed
6772,1757,49.99,2024-01-23,4,successful
6773,1368,19.99,2024-05-06,3,successful
6774,2677,24.99,2022-08-23,8,successful
6775,1852,6.99,2022-01-14,13,failed
6776,2188,17.99,2024-12-13,7,successful
6777,1123,17.99,2023-09-22,7,successful
6778,1937,199.99,2023-04-27,15,successful
6779,2486,59.99,2023-09-29,14,successful
6780,2332,12.99,2023-01-28,6,successful
6781,1196,19.99,2023-12-04,3,successful
6782,1882,24.99,2024-02-17,8,successful
6783,2334,0.0,2024-10-03,11,successful
6784,906,0.0,2025-03-18,11,successful
6785,1590,0.0,2024-03-01,11,successful
6786,2971,19.99,2025-08-25,3,successful
6787,1968,4.99,2022-03-03,12,successful
6788,2771,4.99,2022-02-04,12,successful
6789,1446,4.99,2025-08-16,12,failed
6790,2781,24.99,2025-08-16,8,successful
6791,1439,0.0,2022-07-19,11,successful
6792,1557,4.99,2025-07-16,12,successful
6793,577,49.99,2022-04-29,4,successful
6794,1998,199.99,2024-10-03,15,successful
6795,2940,39.99,2024-05-07,10,successful
6796,375,12.99,2025-07-31,6,failed
6797,2493,4.99,2023-12-07,12,successful
6798,2577,59.99,2023-04-16,14,successful
6799,2069,6.99,2023-08-20,13,successful
6800,515,199.99,2025-04-02,15,successful
6801,71,17.99,2023-01-15,7,successful
6802,2085,14.99,2023-10-20,2,successful
